Manufacturer Name,Part number,Part Description,Distributor,SKU,Stock Quantity,MOQ- Minimum Order Quantity,Packaging,Currency,Price 1,Price 10,Price 25,Price 50,Price 100,Price 200,Price 250,Price 500,Price 1000,Price 2000,Price 3000,Price 4000,Price 5000,Price 10000,Price 50000,Price 100000
Avago,1003294,,element14 APAC,1003294,8445,1,Bulk,SGD,4.09000,3.07000,,,2.48000,,2.25000,2.07000,,,,,,,,
Avago,516-1213-5-ND,,Digi-Key,516-1213-5-ND,1157,1,Tube,USD,3.00000,2.50000,,2.10000,1.80000,,1.60000,1.45000,1.33000,,,,1.24000,,,
Avago,630-HDSP-5503,,Mouser,630-HDSP-5503,714,,,USD,2.80000,2.10000,,,1.70000,,,,,,,,,,,
Avago,HDSP-5503,,Arrow,HDSP-5503,0,1,,USD,1.59000,,,,,,,,,,,,,,,
Avago,1003294,,Farnell,1003294,2841,1,,GBP,1.34000,,,,1.08000,,1.02000,0.65100,0.63800,,,,,,,
Avago,HDSP-5503,,Avnet Express Europe,HDSP-5503,0,320,,EUR,,,,,,,,,,,,,,,,
Avago,HDSP-5503,,Avnet Express Asia,HDSP-5503,0,1280,,USD,,,,,,,,,,,,,,,,
Avago,17550124,,Distrelec,17550124,302,,,EUR,2.70000,,,,,,,,,,,,,,,
Avago,AVAG-0000269,,Chip One Stop,AVAG-0000269,91,5,,USD,,,1.69000,,,,,,,,,,,,,
Avago,587951,,RS Components,587951,4380,,,,,,,,,,,,,,,,,,,
Avago,HDSP5503,,LittleDiode,HDSP5503,174,,,,,,,,,,,,,,,,,,,
Avago,40K0072,,Newark,40K0072,0,1,,USD,0.67500,0.52500,0.43500,,0.37500,,0.33000,0.28500,0.22500,,,,,,,
Avago,HLMP-3680,,Avnet Express,HLMP-3680,1763,1,,USD,0.75900,0.40150,,0.28880,0.26710,,,0.22530,,,,,,,,
Avago,HLMP-3680,,Arrow,HLMP-3680,2890,1,,USD,0.27480,,,,,,,,,,,,,,,
Avago,1003222,,Farnell,1003222,5077,5,,GBP,,,0.32000,,0.28000,,0.26000,0.23000,,,,,,,,
Avago,516-1343-ND,,Digi-Key,516-1343-ND,1647,1,Bulk,USD,0.69000,0.53600,0.44360,,0.38250,,0.33660,0.29070,0.22500,,,,,,,
Avago,630-HLMP-3680,,Mouser,630-HLMP-3680,1494,,,USD,0.67000,0.43500,,,0.28500,,,,,,,,,,,
Avago,HLMP-3680,,Avnet Express Europe,HLMP-3680,4000,2000,,EUR,,,,,,,,,,0.28000,,0.20300,,,,
Avago,1003222,,element14 APAC,1003222,210,1,Bulk,SGD,0.97800,0.63500,,,0.41600,,,,0.31800,0.29600,,,,,,
Avago,11074736,,Distrelec,11074736,21,,,EUR,0.62000,,,,,,,,,,,,,,,
Avago,AVAG-0000364,,Chip One Stop,AVAG-0000364,9,5,,USD,,,,,,,,,,,,,,,,
Avago,1554734,,Jameco,1554734,2746,,,USD,,,0.54000,0.49000,,,,,,,,,,,,
Avago,HLMP3680,,LittleDiode,HLMP3680,43,,,,,,,,,,,,,,,,,,,
Avago,HLMP-3680,,Angenic,HLMP-3680,10,,,,,,,,,,,,,,,,,,,
Avago,HLMP-3680,,SIE,HLMP-3680,1600,,,,,,,,,,,,,,,,,,,
Avago,HLMP-3680,,EDX,HLMP-3680,824,,,,,,,,,,,,,,,,,,,
Avago,39K9989,,Newark,39K9989,11282,1,,USD,0.16700,0.16700,0.16700,,0.16700,,0.16700,0.16700,0.14300,,,,,,,
Avago,HLMP-K150,,Avnet Express,HLMP-K150,17493,1,,USD,0.55000,0.28600,,0.20350,0.18150,,,0.15400,,,,,,,,
Avago,630-HLMP-K150,,Mouser,630-HLMP-K150,6815,,,USD,0.50000,0.32500,,,0.21500,,,,,,,,,,,
Avago,HLMP-K150,,Arrow,HLMP-K150,5791,1,,USD,0.18260,,,,,,,,,,,,,,,
Avago,516-1311-ND,,Digi-Key,516-1311-ND,4802,1,Bulk,USD,0.51000,0.39800,0.33160,,0.28560,,0.25500,0.21930,0.16600,,,,,,,
Avago,1003206,,Farnell,1003206,4780,5,,GBP,,,,,0.13400,,,0.11800,0.11600,,0.10000,,,,,
Avago,1003206,,element14 APAC,1003206,2634,5,Bulk,SGD,,,,,,,,,,,,,,,,
Avago,HLMP-K150,,Avnet Express Europe,HLMP-K150,4733,2000,,EUR,,,,,,,,,,0.15400,,0.13090,,,,
Avago,HLMP-K150,,Avnet Express Asia,HLMP-K150,0,10000,,USD,,,,,,,,,,,,,,0.07150,,
Avago,AVAG-0000453,,Chip One Stop,AVAG-0000453,45,5,,USD,,,0.33300,,,,,,,,,,,,,
Avago,11039992,,Distrelec,11039992,0,,,EUR,0.39000,,,,,,,,,,,,,,,
Avago,826515,,RS Components,826515,4465,,,,,,,,,,,,,,,,,,,
Avago,HLMP-K150,,Freelance Electronics,HLMP-K150,96,,,USD,0.12000,,,,,,,,,,,,,,,
Avago,HLMP-K150,,ExcessParts.Net,HLMP-K150,33,,,USD,0.06000,,,,,,,,,,,,,,,
Avago,HLMP-K150,,Angenic,HLMP-K150,150,,,,,,,,,,,,,,,,,,,
Avago,HLMP-K150,,SIE,HLMP-K150,8300,,,,,,,,,,,,,,,,,,,
Avago,HCPL-4503,,Avnet Express,HCPL-4503,850,550,,USD,,,,,,,,,1.37040,,,,,,,
Avago,HCPL-4503,,Arrow,HCPL-4503,328,1,,USD,1.63000,,,,,,,,,,,,,,,
Avago,516-1032-5-ND,,Digi-Key,516-1032-5-ND,204,1,Tube,USD,3.13000,2.60800,2.19040,,1.87740,,1.66880,1.51236,1.38719,,,,,,,
Avago,HCPL-4503,,Avnet Express Asia,HCPL-4503,0,1000,,USD,,,,,,,,,1.21880,,,,,,,
Avago,HCPL-4503,,Avnet Express Europe,HCPL-4503,0,100,,EUR,,,,,1.46000,,,,,,,,,,,
Avago,HCPL4503,,LittleDiode,HCPL4503,150,,,,,,,,,,,,,,,,,,,
Avago,HCPL-4503,,EarthTron,HCPL-4503,122,,,,,,,,,,,,,,,,,,,
Avago,43K7043,,Newark,43K7043,1,1,,USD,1.42000,1.42000,1.42000,,1.22000,,1.22000,1.22000,1.14000,,,,,,,
Avago,HLMP-2350,,Avnet Express,HLMP-2350,3331,1,,USD,2.57130,1.59890,,1.35280,1.26320,,,1.20180,,,,,,,,
Avago,HLMP-2350,,Arrow,HLMP-2350,2005,1,,USD,1.45000,,,,,,,,,,,,,,,
Avago,630-HLMP-2350,,Mouser,630-HLMP-2350,613,,,USD,2.76000,1.95000,,,1.53000,,,,,,,,,,,
Avago,516-1246-5-ND,,Digi-Key,516-1246-5-ND,471,1,Tube,USD,3.03000,2.68800,,1.99420,1.73400,,1.56060,1.38720,1.16875,,,,1.06250,,,
Avago,1003248,,element14 APAC,1003248,473,1,Bulk,SGD,4.03000,2.85000,,,2.23000,,,1.85000,1.69000,,,,,,,
Avago,1003248,,Farnell,1003248,403,1,,GBP,1.96000,,1.74000,,1.59000,,1.54000,0.83100,,,,,,,,
Avago,HLMP-2350,,Avnet Express Europe,HLMP-2350,640,160,,EUR,,,,,,,,,,,,,,,,
Avago,AVAG-0010999,,Chip One Stop,AVAG-0010999,215,1,,USD,2.67000,2.51000,,2.09000,1.99000,1.85000,,,,,,,,,,
Avago,17552342,,Distrelec,17552342,0,,,EUR,2.30000,,,,,,,,,,,,,,,
Avago,450705,,RS Components,450705,20,,,,,,,,,,,,,,,,,,,
Avago,1554195,,Jameco,1554195,1905,,,USD,3.09000,2.75000,,,2.49000,,,,,,,,,,,
Avago,HLMP-2350,,Quest,HLMP-2350,2,,,USD,2.40000,,,,,,,,,,,,,,,
Avago,HLMP2350,,LittleDiode,HLMP2350,367,,,,,,,,,,,,,,,,,,,
Avago,HLMP-2350,,4 Star Electronics,HLMP-2350,79,,,,,,,,,,,,,,,,,,,
Avago,HLMP-2350,,Cyclops Electronics,HLMP-2350,6,,,,,,,,,,,,,,,,,,,
Avago,HLMP-2350,,Harry Krantz,HLMP-2350,800,,,,,,,,,,,,,,,,,,,
Avago,HLMP-2350,,EarthTron,HLMP-2350,160,,,,,,,,,,,,,,,,,,,
Avago,HLMP-2350,,EDX,HLMP-2350,464,,,,,,,,,,,,,,,,,,,
Avago,HLMP-2350,,Express Electronics,HLMP-2350,6,,,,,,,,,,,,,,,,,,,
Avago,HCPL-2531,,Avnet Express,HCPL-2531,2566,1,,USD,2.96270,2.07460,,1.87220,1.81300,,,1.65810,,,,,,,,
Avago,516-1044-5-ND,,Digi-Key,516-1044-5-ND,789,1,Tube,USD,3.66000,3.05000,2.56200,,2.19600,,1.95200,1.76900,1.62260,,,,,,,
Avago,HCPL-2531,,Arrow,HCPL-2531,119,1,,USD,1.83000,,,,,,,,,,,,,,,
Avago,HCPL-2531,,Avnet Express Asia,HCPL-2531,0,600,,USD,,,,,,,,,,,,,,,,
Avago,HCPL-2531,,Avnet Express Europe,HCPL-2531,0,50,,EUR,,,,1.82530,,,,,,,,,,,,
Avago,1550151,,Jameco,1550151,113,,,USD,,,1.43000,1.29000,,,,,,,,,,,,
Avago,HCPL-2531,,SIE,HCPL-2531,8,,,,,,,,,,,,,,,,,,,
Avago,92F656,,Newark,92F656,883,1,,USD,0.13400,0.13400,0.13400,,0.13400,,0.13400,0.13400,0.11500,,,,,,,
Avago,516-1769-ND,,Digi-Key,516-1769-ND,11137,1,Bulk,USD,0.54000,0.39200,0.32000,,0.25600,,0.21600,0.18400,0.14400,,,,,,,
Avago,630-HLMP-NL06,,Mouser,630-HLMP-NL06,7060,,,USD,0.44000,0.35900,,,0.18400,,,,,,,,,,,
Avago,HLMP-NL06,,Avnet Express,HLMP-NL06,0,8000,,USD,,,,,,,,,,,,,,,,
Avago,HLMP-NL06,,Arrow,HLMP-NL06,2550,1,,USD,0.14460,,,,,,,,,,,,,,,
Avago,1003135,,Farnell,1003135,5115,5,,GBP,,,,,0.19200,,0.14500,0.13000,0.12400,,,,,,,
Avago,1003135,,element14 APAC,1003135,1875,5,Bulk,SGD,,0.60200,,,0.48300,,,0.43200,,,,,,,,
Avago,HLMP-NL06,,Avnet Express Europe,HLMP-NL06,0,2000,,EUR,,,,,,,,,,0.14000,,,,,,
Avago,11097445,,Distrelec,11097445,69,,,EUR,0.33000,,,,,,,,,,,,,,,
Avago,8134883P,,RS Components,8134883P,5525,,,,,,,,,,,,,,,,,,,
Avago,HLMP-NL06,,SIE,HLMP-NL06,10500,,,,,,,,,,,,,,,,,,,
Avago,HLMP-NL06,,Express Electronics,HLMP-NL06,349,,,,,,,,,,,,,,,,,,,
Avago,06F5694,,Newark,06F5694,0,1,,USD,3.00000,2.50000,2.10000,,1.80000,,1.60000,1.45000,1.33000,,,,,,,
Avago,1003293,,Farnell,1003293,9688,1,,GBP,1.29000,,,,1.06000,,0.98000,0.63000,0.59100,,,,,,,
Avago,1003293,,element14 APAC,1003293,8262,1,Bulk,SGD,4.09000,3.07000,,,2.48000,,2.25000,2.07000,,,,,,,,
Avago,HDSP-5501,,Avnet Express,HDSP-5501,92,1,,USD,2.86000,1.81500,,1.54000,1.46300,,,1.40250,,,,,,,,
Avago,HDSP-5501,,Arrow,HDSP-5501,2330,1,,USD,1.59000,,,,,,,,,,,,,,,
Avago,516-1212-5-ND,,Digi-Key,516-1212-5-ND,1926,1,Tube,USD,3.06000,2.55000,,2.14200,1.83600,,1.63200,1.47900,1.33000,,,,1.24000,,,
Avago,HDSP-5501,,Avnet Express Europe,HDSP-5501,7095,320,,EUR,,,,,,,,,,,,,,,,
Avago,630-HDSP-5501,,Mouser,630-HDSP-5501,483,,,USD,2.80000,2.10000,,,1.70000,,,,,,,,,,,
Avago,AVAG-0000268,,Chip One Stop,AVAG-0000268,297,5,,USD,,,1.69000,,1.41000,,,,,,,,,,,
Avago,17552144,,Distrelec,17552144,121,,,EUR,2.70000,,,,,,,,,,,,,,,
Avago,587945,,RS Components,587945,2394,,,,,,,,,,,,,,,,,,,
Avago,1551445,,Jameco,1551445,2214,,,USD,3.39000,3.05000,,,2.75000,,,,,,,,,,,
Avago,HDSP5501,,LittleDiode,HDSP5501,13,,,,,,,,,,,,,,,,,,,
Avago,HDSP-5501,,SIE,HDSP-5501,285,,,,,,,,,,,,,,,,,,,
Avago,HDSP-5501,,Rotakorn,HDSP-5501,138,,,,,,,,,,,,,,,,,,,
Avago,HDSP5501,,Euro-Tech,HDSP5501,6,,,,,,,,,,,,,,,,,,,
Avago,6N139,,Avnet Express,6N139,1889,1,,USD,1.75800,1.14300,,1.01870,0.95980,,,0.89600,,,,,,,,
Avago,516-1009-5-ND,,Digi-Key,516-1009-5-ND,2616,1,Tube,USD,2.23000,1.97900,1.46840,,1.27700,,1.14932,1.02164,0.86075,,,,,,,
Avago,6N139,,Arrow,6N139,337,1,,USD,1.05000,,,,,,,,,,,,,,,
Avago,6N139,,Avnet Express Europe,6N139,0,100,,EUR,,,,,0.88970,,,,,,,,,,,
Avago,WI-491-2-20706,,PriceLynx,WI-491-2-20706,34,,,,,,,,,,,,,,,,,,,
Avago,6N139,,SIE,6N139,24150,,,,,,,,,,,,,,,,,,,
Avago,6N139,,4 Star Electronics,6N139,4,,,,,,,,,,,,,,,,,,,
Avago,6N139,,Cyclops Electronics,6N139,21,,,,,,,,,,,,,,,,,,,
Avago,HFBR-1524-ND,,Digi-Key,HFBR-1524-ND,0,200,Bulk,USD,,,,,,8.14000,,,,,,,,,,
Avago,2407009P,,RS Components,2407009P,13,,,,,,,,,,,,,,,,,,,
Avago,HFBR-1524,,4 Star Electronics,HFBR-1524,71,,,,,,,,,,,,,,,,,,,
Avago,40K0074,,Newark,40K0074,3450,1,,USD,0.60000,0.46800,0.39000,,0.33600,,0.30000,0.25800,0.20000,,,,,,,
Avago,HLMP-3850,,Avnet Express,HLMP-3850,6371,1,,USD,0.63890,0.33440,,0.23890,0.21620,,,0.18290,,,,,,,,
Avago,516-1346-ND,,Digi-Key,516-1346-ND,2544,1,Bulk,USD,0.60000,0.46800,0.39000,,0.33600,,0.30000,0.25800,0.19920,,,,,,,
Avago,630-HLMP-3850,,Mouser,630-HLMP-3850,774,,,USD,0.60000,0.39000,,,0.25800,,,,,,,,,,,
Avago,HLMP-3850,,Arrow,HLMP-3850,0,1,,USD,0.21870,,,,,,,,,,,,,,,
Avago,1003225,,element14 APAC,1003225,430,5,Bulk,SGD,,,0.53600,,,,,,,,,,,,,
Avago,1003225,,Farnell,1003225,146,5,,GBP,,,,,0.30000,,0.29000,0.27000,0.26000,,,,,,,
Avago,HLMP-3850,,Avnet Express Asia,HLMP-3850,0,10000,,USD,,,,,,,,,,,,,,0.07150,,
Avago,HLMP-3850,,Avnet Express Europe,HLMP-3850,0,2000,,EUR,,,,,,,,,,0.26000,,,,,,
Avago,17504954,,Distrelec,17504954,173,,,EUR,0.52000,,,,,,,,,,,,,,,
Avago,AVAG-0000367,,Chip One Stop,AVAG-0000367,99,5,,USD,,,0.39700,0.38900,,,,,,,,,,,,
Avago,826464,,RS Components,826464,1075,,,,,,,,,,,,,,,,,,,
Avago,HLMP-3850,,Quest,HLMP-3850,872,,,USD,0.65000,,,,,,,,,,,,,,,
Avago,HLMP-3850,,SIE,HLMP-3850,2700,,,,,,,,,,,,,,,,,,,
Avago,40K0025,,Newark,40K0025,4890,1,,USD,0.54700,0.39200,0.32000,,0.25600,,0.21600,0.18400,0.14400,,,,,,,
Avago,HLMP-1340,,Avnet Express,HLMP-1340,9178,1,,USD,0.51040,0.24640,,0.17160,0.15220,,,0.12870,,,,,,,,
Avago,630-HLMP-1340,,Mouser,630-HLMP-1340,10767,,,USD,0.44000,0.35900,,,0.18400,,,,,,,,,,,
Avago,516-1299-ND,,Digi-Key,516-1299-ND,8324,1,Bulk,USD,0.54000,0.39200,0.32000,,0.25600,,0.21600,0.18400,0.14400,,,,,,,
Avago,HLMP-1340,,Arrow,HLMP-1340,3813,1,,USD,0.14460,,,,,,,,,,,,,,,
Avago,1003201,,element14 APAC,1003201,6065,5,Bulk,SGD,,,0.26600,,,,,,,,,,,,,
Avago,1003201,,Farnell,1003201,4918,5,,GBP,,,,,,,,,0.10800,,,,0.08500,0.07300,,
Avago,AVAG-0000312,,Chip One Stop,AVAG-0000312,1413,5,,USD,,,0.23800,0.23300,0.22800,,,0.19000,0.18100,,,,,,,
Avago,HLMP-1340,,Avnet Express Europe,HLMP-1340,0,2000,,EUR,,,,,,,,,,0.12200,,,,,,
Avago,HLMP-1340,,Avnet Express Asia,HLMP-1340,0,10000,,USD,,,,,,,,,,,,,,0.07150,,
Avago,826622P,,RS Components,826622P,9614,,,,,,,,,,,,,,,,,,,
Avago,17506745,,Distrelec,17506745,102,,,EUR,0.33000,,,,,,,,,,,,,,,
Avago,HLMP-1340,,Freelance Electronics,HLMP-1340,8000,,,USD,0.05000,,,,,,,,,,,,,,,
Avago,HLMP1340,,LittleDiode,HLMP1340,42,,,,,,,,,,,,,,,,,,,
Avago,HLMP-1340,,SIE,HLMP-1340,26800,,,,,,,,,,,,,,,,,,,
Avago,HCPL-7710,,Avnet Express,HCPL-7710,585,1,,USD,5.25780,4.13490,,3.71920,3.62880,,,3.27580,,,,,,,,
Avago,516-1114-5-ND,,Digi-Key,516-1114-5-ND,253,1,Tube,USD,6.77000,6.13000,4.85280,,4.08650,,3.83112,3.51186,3.25520,,,,,,,
Avago,HCPL-7710,,Arrow,HCPL-7710,32,1,,USD,3.77000,,,,,,,,,,,,,,,
Avago,HCPL-7710,,Avnet Express Europe,HCPL-7710,0,50,,EUR,,,,3.96000,,,,,,,,,,,,
Avago,1550784,,Jameco,1550784,-2,,,USD,7.25000,6.65000,,,6.05000,,,,,,,,,,,
Avago,HCPL7710,,EDX,HCPL7710,46,,,,,,,,,,,,,,,,,,,
Avago,43K8803,,Newark,43K8803,440,1,,USD,3.30000,2.75000,2.31000,,1.98000,,1.76000,1.60000,1.47000,,,,,,,
Avago,HDSP-7501,,Avnet Express,HDSP-7501,1579,1,,USD,3.10560,1.98890,,1.68550,1.60770,,,1.53980,,,,,,,,
Avago,1003273,,element14 APAC,1003273,4780,1,Bulk,SGD,4.50000,3.37000,,,2.73000,,2.47000,2.28000,,,,,,,,
Avago,516-1202-5-ND,,Digi-Key,516-1202-5-ND,775,1,Tube,USD,3.37000,2.80500,2.35640,,2.01960,,1.79520,1.62690,1.46300,,,,,,,
Avago,630-HDSP-7501,,Mouser,630-HDSP-7501,307,,,USD,3.08000,2.31000,,,1.87000,,,,,,,,,,,
Avago,HDSP-7501,,Arrow,HDSP-7501,0,1,,USD,1.75000,,,,,,,,,,,,,,,
Avago,1003273,,Farnell,1003273,0,1,,GBP,1.11000,,,,1.03000,,,,1.02000,0.95500,,0.93000,,,,
Avago,HDSP-7501,,Avnet Express Europe,HDSP-7501,0,200,,EUR,,,,,,1.10000,,,,,,,,,,
Avago,17550107,,Distrelec,17550107,80,,,EUR,2.70000,,,,,,,,,,,,,,,
Avago,AVAG-0000278,,Chip One Stop,AVAG-0000278,1,1,,USD,2.02000,,,,,,,,,,,,,,,
Avago,1711414,,RS Components,1711414,3422,,,,,,,,,,,,,,,,,,,
Avago,HDSP7501,,LittleDiode,HDSP7501,200,,,,,,,,,,,,,,,,,,,
Avago,HDSP-7501,,EarthTron,HDSP-7501,177,,,,,,,,,,,,,,,,,,,
Avago,HDSP-7501,,Quest,HDSP-7501,0,,,,,,,,,,,,,,,,,,,
Avago,HDSP-7501,,NetSource Technology,HDSP-7501,9,,,,,,,,,,,,,,,,,,,
Avago,HDSP-7501,,SIE,HDSP-7501,890,,,,,,,,,,,,,,,,,,,
Avago,HFBR-2524-ND,,Digi-Key,HFBR-2524-ND,0,200,Bulk,USD,,,,,,8.14000,,,,,,,,,,
Avago,2407015P,,RS Components,2407015P,134,,,,,,,,,,,,,,,,,,,
Avago,HFBR-2524,,4 Star Electronics,HFBR-2524,48,,,,,,,,,,,,,,,,,,,
Avago,54K2750,,Newark,54K2750,0,1,,USD,1.84000,1.84000,1.84000,,1.58000,,1.58000,1.47000,1.47000,,,,,,,
Avago,HDSP-7503,,Avnet Express,HDSP-7503,3891,1,,USD,2.87180,2.00380,,1.80900,1.75090,,,1.60270,,,,,,,,
Avago,1003274,,element14 APAC,1003274,5377,1,Bulk,SGD,4.50000,3.37000,,,2.73000,,2.47000,2.28000,,,,,,,,
Avago,HDSP-7503,,Avnet Express Europe,HDSP-7503,4575,200,,EUR,,,,,,1.10000,,,0.79750,0.74250,,,,,,
Avago,630-HDSP-7503,,Mouser,630-HDSP-7503,978,,,USD,3.08000,2.31000,,,1.87000,,,,,,,,,,,
Avago,516-1203-5-ND,,Digi-Key,516-1203-5-ND,340,1,Tube,USD,3.37000,2.80500,2.35640,,2.01960,,1.79520,1.62690,1.46300,,,,,,,
Avago,HDSP-7503,,Arrow,HDSP-7503,0,1,,USD,1.75000,,,,,,,,,,,,,,,
Avago,1003274,,Farnell,1003274,200,1,,GBP,1.24000,,,,1.09000,,,,1.01000,0.94600,,0.92100,,,,
Avago,HDSP-7503,,Avnet Express Asia,HDSP-7503,0,1200,,USD,,,,,,,,,,,,,,,,
Avago,17550108,,Distrelec,17550108,6,,,EUR,2.70000,,,,,,,,,,,,,,,
Avago,1711408,,RS Components,1711408,2137,,,,,,,,,,,,,,,,,,,
Avago,HDSP7503,,LittleDiode,HDSP7503,133,,,,,,,,,,,,,,,,,,,
Avago,43K7060,,Newark,43K7060,64,1,,USD,1.25000,1.25000,1.25000,,1.08000,,1.08000,1.08000,1.00000,,,,,,,
Avago,HLMP-2855,,Arrow,HLMP-2855,2122,1,,USD,1.28000,,,,,,,,,,,,,,,
Avago,HLMP-2855,,Avnet Express,HLMP-2855,1328,1,,USD,2.35130,1.44380,,1.21950,1.12620,,,1.06600,,,,,,,,
Avago,516-1255-5-ND,,Digi-Key,516-1255-5-ND,1337,1,Tube,USD,2.68000,2.37200,,1.75960,1.53000,,1.37700,1.22400,1.03125,,,,0.93750,,,
Avago,630-HLMP-2855,,Mouser,630-HLMP-2855,1081,,,USD,2.43000,1.72000,,,1.35000,,,,,,,,,,,
Avago,HLMP-2855,,Avnet Express Europe,HLMP-2855,1140,320,,EUR,,,,,,,,,,,,,,,,
Avago,1003263,,element14 APAC,1003263,550,1,Bulk,SGD,3.55000,2.51000,,,1.97000,,,1.64000,1.50000,,,,,,,
Avago,1003263,,Farnell,1003263,206,1,,GBP,1.84000,,1.63000,,1.46000,,1.34000,0.76700,,,,,,,,
Avago,AVAG-0014268,,Chip One Stop,AVAG-0014268,116,1,,USD,2.84000,2.67000,,2.23000,2.12000,,,,,,,,,,,
Avago,HLMP-2855,,Avnet Express Asia,HLMP-2855,0,960,,USD,,,,,,,,,,,,,,,,
Avago,17552466,,Distrelec,17552466,17,,,EUR,2.23000,,,,,,,,,,,,,,,
Avago,8415113P,,RS Components,8415113P,636,,,,,,,,,,,,,,,,,,,
Avago,HLMP-2855,,Freelance Electronics,HLMP-2855,74,,,USD,0.78000,,,,,,,,,,,,,,,
Avago,HLMP2855,,LittleDiode,HLMP2855,162,,,,,,,,,,,,,,,,,,,
Avago,HLMP-2855,,Component Electronics,HLMP-2855,19,,,,,,,,,,,,,,,,,,,
Avago,HLMP2855,,AED Electronics,HLMP2855,520,,,,,,,,,,,,,,,,,,,
Avago,43K6994,,Newark,43K6994,0,1,,USD,4.50000,3.75000,3.15000,,2.70000,,2.40000,2.18000,2.00000,,,,,,,
Avago,HDSP-5521,,Avnet Express,HDSP-5521,1298,1,,USD,4.01500,2.67090,,2.25230,2.18320,,,2.08320,,,,,,,,
Avago,HDSP-5521,,Avnet Express Europe,HDSP-5521,2808,160,,EUR,,,,,,,,,,,,,,,,
Avago,HDSP-5521,,Arrow,HDSP-5521,795,1,,USD,2.39000,,,,,,,,,,,,,,,
Avago,516-1216-5-ND,,Digi-Key,516-1216-5-ND,665,1,Tube,USD,4.59000,3.82500,,3.21300,2.75400,,2.44800,2.21850,1.99500,,,,1.86000,,,
Avago,630-HDSP-5521,,Mouser,630-HDSP-5521,500,,,USD,4.20000,3.15000,,,2.55000,,,,,,,,,,,
Avago,1003286,,Farnell,1003286,544,1,,GBP,1.73000,,,,1.42000,,1.38000,1.11000,1.09000,,,,,,,
Avago,1003286,,element14 APAC,1003286,118,1,Bulk,SGD,6.13000,4.60000,,,3.72000,,3.37000,3.11000,,,,,,,,
Avago,HDSP-5521,,Avnet Express Asia,HDSP-5521,0,640,,USD,,,,,,,,,,,,,,,,
Avago,11039995,,Distrelec,11039995,0,,,EUR,3.68000,,,,,,,,,,,,,,,
Avago,1711420,,RS Components,1711420,775,,,,,,,,,,,,,,,,,,,
Avago,HDSP5521,,LittleDiode,HDSP5521,26,,,,,,,,,,,,,,,,,,,
Avago,HDSP-5521,,Cyclops Electronics,HDSP-5521,12,,,,,,,,,,,,,,,,,,,
Avago,5082-2800-ND,,Digi-Key,5082-2800-ND,0,500,Bulk,USD,,,,,,,,1.47000,,,,,,,,
